a,xtsne,ytsne,label
15379,-3.7734025,-1.2912583,2.0
9132,-8.324632,4.1262784,1.0
23334,5.9770265,-4.684433,3.0
69320,5.9025607,3.6784134,9.0
41963,1.8804626,8.74979,7.0
23821,7.0304103,-2.459555,3.0
11447,-5.766737,3.383883,1.0
59409,1.976771,5.280656,9.0
33299,-1.0784849,-1.801974,5.0
56234,8.289275,2.3225539,9.0
6331,-1.8505976,3.8434129,1.0
20211,2.335665,-3.1053698,3.0
52486,-0.13016014,-0.03976691,8.0
65202,-0.9638327,-1.5549034,5.0
21328,7.2382536,-2.6260803,3.0
65141,1.9177109,-1.872374,5.0
7092,-2.5793955,2.6703815,1.0
49419,0.6850618,0.8927289,8.0
13017,-4.9375534,0.81428945,2.0
53557,4.4840045,0.019150978,8.0
12390,-9.996075,2.2774596,1.0
65873,0.22906482,-1.9190038,5.0
49109,3.8812866,0.6117384,8.0
10944,-4.7299466,2.2911432,1.0
34654,-0.11637466,-4.6807027,5.0
32256,-1.2882301,-1.577235,5.0
15288,-6.5495186,-2.4017773,2.0
58349,-3.1151218,6.8404727,9.0
16472,-8.30189,-3.8300414,2.0
45506,0.5031724,10.277711,7.0
56628,6.017643,4.429819,9.0
12094,-2.9209728,2.3063262,1.0
68778,1.9235108,-0.19651315,8.0
4669,1.7306587,-7.5063434,0.0
9893,-9.9417,1.5333084,1.0
58626,-0.9203838,6.6734123,9.0
15975,-5.8469634,0.05324532,2.0
40841,-3.4557517,-9.871043,6.0
54534,5.3545656,2.8525012,9.0
12137,-2.5733953,2.6695147,1.0
10504,-5.967404,3.11016,1.0
11642,-6.151645,3.6065714,1.0
56458,4.9068747,3.5281281,9.0
441,1.569063,-6.747355,0.0
5923,-9.767882,2.963884,1.0
31818,4.156915,1.0268092,5.0
67991,-3.310742,8.685252,7.0
16168,-8.139376,-4.0300546,2.0
14770,-6.413278,0.22569549,2.0
28063,3.2158017,3.3844326,4.0
37678,-2.6355863,-5.632125,6.0
22345,6.5010796,-2.8562946,3.0
54762,4.6446357,3.080259,9.0
40883,-3.4521601,-4.337863,6.0
52874,3.698904,-0.46196178,8.0
47568,1.245197,10.226629,7.0
7952,-2.1541355,3.2537203,1.0
24766,-0.8839759,7.160024,4.0
49512,0.85947675,-4.5313187,8.0
60737,2.8640776,-7.7997985,0.0
46191,-2.579549,9.302803,7.0
14830,-3.6296396,0.6855675,2.0
16803,-7.0654426,0.44516176,2.0
48572,5.870283,-0.5362677,8.0
63472,6.849853,-2.4822273,3.0
3636,0.07958311,-9.914375,0.0
846,1.0114006,-6.2529273,0.0
11869,-7.268823,3.5076883,1.0
29036,-0.10464916,7.0788574,4.0
68476,3.1272955,1.484936,8.0
19593,6.546695,-3.4511268,3.0
12839,-7.394489,-0.3556255,2.0
53559,1.4642704,1.3096741,8.0
43754,-1.0751524,10.2551985,7.0
48245,-0.8858235,0.19893698,8.0
25534,-0.90264857,6.736953,4.0
29560,4.0480833,6.0010486,4.0
18027,-6.5390067,-0.7169651,2.0
28981,-0.91904396,6.22357,4.0
41254,-3.7178364,-3.5666752,6.0
61593,-5.618802,2.9671288,1.0
66180,-3.3306189,-10.193346,6.0
42725,1.4468004,9.953076,7.0
42927,0.5814466,10.549405,7.0
25346,6.487272,6.154948,4.0
52669,1.1315942,2.122818,8.0
66397,-3.3624632,-4.5236206,6.0
34322,7.4240685,-5.3372893,5.0
34439,1.8149583,-1.9805845,5.0
31541,-1.0239352,-2.3563337,5.0
30275,9.327442,3.8100526,4.0
11872,-6.976025,5.3445973,1.0
10789,-6.33009,5.163373,1.0
35478,3.7185795,-0.6257795,5.0
43245,1.2586849,8.641053,7.0
43742,-2.662688,5.673727,7.0
3103,-0.9107177,-9.622496,0.0
30382,0.07963493,7.0731807,4.0
32608,0.47394046,-1.4683503,5.0
32550,4.231243,0.043087028,5.0
65385,0.32498485,-2.4131799,5.0
30138,5.999825,2.8975034,4.0
47823,3.6277616,8.399455,7.0
30855,3.5645926,-0.31645212,5.0
43343,-3.4086056,9.012775,7.0
14476,-6.9793277,-2.7159574,2.0
4584,1.0143616,-6.8019667,0.0
58875,3.5036244,5.2665787,9.0
69129,7.055302,2.679863,9.0
47914,-3.2072275,7.1178956,7.0
13945,-4.1387186,-0.8245905,2.0
18510,-7.1493497,-2.5900195,2.0
56425,6.8697057,2.9540942,9.0
2599,1.5119675,-7.9959435,0.0
8329,-6.7109694,5.2900534,1.0
39152,-5.1786675,-5.6001735,6.0
67041,-3.4583402,3.3617578,7.0
69067,2.4625235,5.3411565,9.0
33000,3.8340337,-0.6907946,5.0
48039,0.62621313,9.941731,7.0
37166,-3.3077676,-5.5219855,6.0
59571,4.345621,4.7737145,9.0
69058,8.229447,2.6413746,9.0
44802,-3.2371566,7.6682982,7.0
35425,7.953798,-5.3178215,5.0
14250,-4.91354,-1.0126501,2.0
2317,1.0018789,-9.532736,0.0
22512,4.883378,-1.6507163,3.0
25642,-0.2870987,5.141178,4.0
909,0.20288195,-10.988812,0.0
35566,-0.56851065,-2.1584733,5.0
38218,-5.2649007,-6.58391,6.0
17191,-6.315471,-3.031157,2.0
55959,6.589106,-2.5262575,9.0
25362,6.6203647,5.5784774,4.0
43505,5.619956,8.609221,7.0
48645,2.7787313,1.6565753,8.0
28065,-0.5910444,7.0773034,4.0
55042,1.4990398,4.2361526,9.0
59246,8.551899,2.2144997,9.0
57948,-0.76773816,4.9595594,9.0
68028,3.842445,-0.24005732,8.0
22994,-1.2843213,-0.6928659,3.0
53730,2.9989104,0.0445403,8.0
51374,4.7140803,-0.48803377,8.0
46284,3.9966173,2.976074,7.0
49728,5.4460697,1.4135206,8.0
18108,-5.0657973,-1.8218455,2.0
56108,-0.63021326,6.430284,9.0
27327,4.153678,5.3339486,4.0
39083,-3.501384,-9.551942,6.0
21683,1.0355185,-3.7319036,3.0
60557,2.8979537,-7.223131,0.0
11678,-4.643878,3.8677604,1.0
61447,-4.36159,4.3064513,1.0
5351,-0.6471352,-8.277517,0.0
24590,4.5790663,-3.081451,3.0
57195,0.72980416,6.8800993,9.0
57590,3.6367455,6.0873647,9.0
67073,-3.429886,8.743836,7.0
58920,6.8110356,3.102445,9.0
30871,-0.5737027,-2.329339,5.0
65937,0.07399332,-2.1181576,5.0
42858,-2.4649334,5.296406,7.0
28225,3.5432744,2.9049344,4.0
45341,3.8804014,8.866904,7.0
18058,-6.9870563,-2.5684588,2.0
23516,8.2004175,-2.7778056,3.0
39095,-2.6537058,-5.3455453,6.0
13281,-4.7251787,0.2579642,2.0
18886,0.24880628,-4.3860474,3.0
13637,-6.059598,-2.743584,2.0
15539,-8.329042,-0.57638144,2.0
69797,3.2091777,5.776747,9.0
2733,0.69440055,-6.63507,0.0
27273,9.218581,3.4723797,4.0
31048,-2.5095127,-2.013341,5.0
15512,-8.616331,-3.0336008,2.0
38906,-5.340021,-5.7572145,6.0
44810,-3.357713,9.151815,7.0
64366,-2.8845816,-8.411464,4.0
7138,-5.7413125,3.0139139,1.0
15723,-7.5000734,0.29548186,2.0
20810,1.6229962,-4.201308,3.0
22170,4.900808,-4.604148,3.0
25372,-0.99529874,7.1912146,4.0
59203,2.0651462,4.1481805,9.0
67602,3.4799454,3.202338,7.0
25685,4.565489,5.3819175,4.0
44488,1.9169086,9.83016,7.0
63254,7.2305717,-2.1401608,3.0
61543,-3.4851878,3.6586149,1.0
56472,-0.40074638,4.1451206,9.0
65199,8.333756,-4.9522953,5.0
68247,2.8544884,1.8508874,8.0
38967,-3.6240566,-5.3469844,6.0
26998,9.305262,4.078739,4.0
7873,-2.871432,1.9129053,1.0
50490,0.02257689,1.0311793,8.0
45702,-1.8880078,8.421548,7.0
63389,5.0503745,-0.88319695,3.0
35915,-0.84230405,2.804824,5.0
24293,4.955379,-2.958875,3.0
3350,-0.15605322,-6.870632,0.0
62019,-10.08014,2.0672386,1.0
60378,3.6677272,-8.879156,0.0
51812,3.974611,0.5894469,8.0
17139,-6.8068027,-1.77791,2.0
7050,-5.1714993,2.6239114,1.0
10629,-2.775163,1.885618,1.0
52541,5.695179,-7.5445557,8.0
44054,5.0990105,9.055425,7.0
53761,-0.15729913,0.98186606,8.0
42006,-3.5288596,9.00188,7.0
327,1.4975487,-8.895801,0.0
20212,7.935649,-3.8696725,3.0
62444,-7.450173,0.97823817,2.0
55978,-0.28893462,6.199456,9.0
25566,3.7321262,2.84919,4.0
12681,-7.900813,-0.35073268,2.0
24604,5.427588,-5.4538875,3.0
23669,2.6542168,-3.7819624,3.0
14657,-8.245058,-1.6357175,2.0
25666,0.88254654,5.1205287,4.0
9882,-4.5627313,4.2008343,1.0
31164,-0.36020923,-2.6185107,5.0
41915,-4.156637,-4.833065,6.0
28790,-1.4303838,7.2034707,4.0
46554,4.8360424,9.228449,7.0
47123,1.0108044,9.477437,7.0
54577,-1.8150343,6.266384,9.0
41263,-3.9804764,-4.736621,6.0
40891,-5.229231,-5.48263,6.0
58633,4.520932,7.6306868,9.0
28535,-0.5446402,5.842883,4.0
2725,2.9692376,-7.762994,0.0
43519,0.4845473,9.505651,7.0
8387,-2.9019563,1.794465,1.0
14752,-8.369995,-2.43258,2.0
64953,2.1565068,2.8543048,4.0
11266,-9.522696,3.2284632,1.0
27874,3.9390345,5.8000226,4.0
23304,5.8905225,-2.6399355,3.0
37924,-2.8094459,-4.7250924,6.0
22336,7.8539486,-2.4588232,3.0
66310,-3.5959473,-9.3645735,6.0
3152,0.35377467,-7.778534,0.0
23333,4.2098374,-4.9201946,3.0
38358,-3.315311,-5.403572,6.0
15885,-5.2169633,-0.87894475,2.0
3746,-0.9207086,-6.860291,0.0
7482,-3.4181201,3.27991,1.0
4365,-1.2117088,-8.715315,0.0
3912,-0.578251,-7.092388,0.0
60394,-0.26244587,-6.0991597,0.0
14419,-6.7594166,0.62776166,2.0
44159,3.5480964,3.285634,7.0
55211,-3.8725042,6.3026905,9.0
17851,-8.387791,-2.3761616,2.0
15168,-6.7393994,0.015626125,2.0
27762,7.288751,2.3167229,4.0
27840,6.356464,2.4256756,4.0
65903,2.344057,-3.1403892,5.0
61520,-7.3482504,4.8396177,1.0
8870,-5.026119,4.3784037,1.0
10108,-7.3184094,3.6071932,1.0
45936,1.1290028,9.610592,7.0
5815,2.5719001,-8.5873165,0.0
51906,5.740414,0.8683223,8.0
2354,0.033822734,-8.655662,0.0
19782,4.438044,-3.4152114,3.0
43450,-4.3708177,7.7029543,7.0
47182,1.8210104,9.507201,7.0
19026,7.2251067,-1.539273,3.0
14378,-7.7938585,-4.338297,2.0
32846,-0.98496956,-2.4792576,5.0
4552,-0.7852749,-10.231587,0.0
30689,3.4389226,-3.2078998,5.0
31932,0.30876347,-3.0266864,5.0
54870,-3.3124876,7.131846,9.0
44554,-2.6181278,7.6538515,7.0
63222,6.518136,-2.196851,3.0
63862,3.4625044,1.712217,3.0
57881,6.013512,4.158357,9.0
18816,1.7798392,-4.1738133,3.0
65871,-1.9665412,-1.8157698,5.0
58504,-1.7771032,6.756966,9.0
65070,9.055846,3.8903747,4.0
36715,-3.0687406,-6.265969,6.0
44327,1.3705877,10.368362,7.0
43340,-4.3925786,8.342574,7.0
30725,-2.5079927,-1.8845193,5.0
40066,-4.0085826,-4.6605062,6.0
63085,-4.615991,-1.002975,2.0
61276,-4.3202868,2.6418457,1.0
26601,-4.6408443,6.2431803,4.0
10733,-7.153775,5.2130566,1.0
65388,5.147386,1.0261041,5.0
22257,5.8514137,-1.9465269,3.0
4370,1.1993083,-10.501757,0.0
1784,1.8733385,-7.4670615,0.0
16466,-5.3537707,-1.2562453,2.0
61321,-4.045705,2.8744256,1.0
42659,-1.1781634,5.3813434,7.0
66423,-3.066159,-8.776439,6.0
63992,6.3627877,-4.243101,3.0
41760,-5.0164623,-5.133299,6.0
5947,-7.5791664,4.5944977,1.0
40385,-4.1134076,-5.4283147,6.0
69948,7.253512,3.2283099,9.0
41808,-5.5508075,-7.3080735,6.0
24995,3.8791208,4.4609265,4.0
1750,1.5690001,-10.207218,0.0
32038,8.919243,-2.5644207,5.0
65654,3.328844,-1.2935146,5.0
52990,0.41525498,1.0765467,8.0
19922,1.3252275,-3.6244845,3.0
41895,-4.2553473,-3.6672602,6.0
11402,-6.199073,3.600628,1.0
27401,2.059963,5.4712343,4.0
293,-0.6391199,-8.717293,0.0
19185,-3.0708194,3.574215,3.0
56914,3.4634418,3.3021498,9.0
23059,6.405184,-2.6685927,3.0
13387,-7.7490554,0.032259654,2.0
35575,1.5313135,-1.5704608,5.0
27318,5.513571,5.211252,4.0
4297,3.6758087,-8.711067,0.0
40910,-4.7099695,-4.871981,6.0
21989,6.4327908,-4.125075,3.0
28514,2.55891,3.244866,4.0
34973,-2.4280891,-1.6723924,5.0
7210,-7.1378746,5.1461205,1.0
29118,4.2642336,5.1190686,4.0
15359,-4.817308,7.968845,2.0
218,2.218671,-7.3766418,0.0
53210,1.9493027,0.6823713,8.0
29484,8.269061,5.2148433,4.0
8812,-2.9174764,3.6697402,1.0
2956,2.550885,-6.810647,0.0
25156,1.7125273,5.386422,4.0
55622,4.257184,4.953998,9.0
65581,-0.80699444,-1.5191191,5.0
52488,-0.8940865,0.81887114,8.0
25733,-0.0017990386,5.472092,4.0
28695,8.797818,3.5077345,4.0
11938,-9.381255,2.6433237,1.0
58256,0.89139277,5.940279,9.0
24813,-1.4032174,7.2679105,4.0
21230,6.679657,-3.4201682,3.0
24474,1.9248048,-4.49236,3.0
64794,0.47496268,3.8266964,4.0
27570,-0.09500809,4.6894455,4.0
57085,3.6427565,3.211999,9.0
68826,-0.7606402,0.94236004,8.0
56548,1.880914,4.669413,9.0
69810,0.3828004,4.8107314,9.0
43159,5.5364985,8.599404,7.0
30984,3.2511806,-2.20181,5.0
32953,6.6268387,-4.6654,5.0
69022,2.1208947,5.806139,9.0
26701,8.602925,4.057098,4.0
21124,3.8200235,-3.3964205,3.0
68773,1.51695,-0.12796181,8.0
61335,-2.402793,2.3096068,1.0
34915,-2.6527095,-1.9695822,5.0
60341,0.81968457,-7.408189,0.0
17592,-7.7910156,-2.1907883,2.0
58223,-2.2601542,6.980998,9.0
60029,-0.23877642,-5.8013997,0.0
50439,3.3530369,1.7687886,8.0
53124,3.5667536,0.9656666,8.0
10387,-8.7547035,4.4422555,1.0
13528,-4.157001,0.049801663,2.0
47106,5.5581765,8.236427,7.0
1786,2.380006,-6.72391,0.0
41150,-4.35559,-3.8268287,6.0
54135,4.2186885,4.7514114,9.0
2946,3.6088207,-8.834545,0.0
20815,3.3870356,-5.3785033,3.0
57158,2.049952,4.9947157,9.0
40984,-4.773616,-4.737792,6.0
31160,0.8182782,-2.5486584,5.0
67897,-1.694516,9.840382,7.0
29838,6.710448,2.9823866,4.0
22392,-4.434964,-1.4515399,3.0
3088,1.9252101,-10.728728,0.0
66618,-4.302388,-6.5571456,6.0
28418,6.993193,3.1925008,4.0
55199,-0.9885814,5.3236423,9.0
37302,-3.2952063,-5.349178,6.0
16123,-8.20435,-2.6644263,2.0
68394,3.1271443,0.7207887,8.0
26738,3.6359534,4.261303,4.0
41194,-3.7510033,-9.939746,6.0
39587,-3.5334678,-6.791804,6.0
65247,3.6367486,-2.450666,5.0
3598,0.76357317,-9.20877,0.0
28769,-1.636178,3.7276237,4.0
41015,-4.3557715,-3.6773806,6.0
62214,-7.7427464,0.108427964,2.0
13140,-6.3670115,-1.5878263,2.0
69362,0.7087154,4.9876313,9.0
37217,-3.1041787,-4.5385,6.0
60464,-0.24674878,-9.752965,0.0
30295,5.259548,4.894397,4.0
67091,-2.9078977,2.191104,7.0
45726,-2.830516,5.437421,7.0
62352,-5.695818,-0.23366962,2.0
68080,1.2619292,0.18145621,8.0
24769,1.0599624,5.1007314,4.0
18702,1.8468559,-4.386716,3.0
8364,-4.614953,2.4941735,1.0
63816,7.914009,-4.0095687,3.0
1339,-1.2869798,-8.746702,0.0
19342,6.8816476,-5.229167,3.0
13737,-1.0745182,3.5246665,2.0
9881,-5.528465,2.8306644,1.0
17348,-6.5595236,-2.4987986,2.0
32669,-4.784055,-4.8983784,5.0
46515,3.980195,8.678135,7.0
63419,6.500287,-2.5286863,3.0
57882,7.3945055,3.7423768,9.0
35805,2.5342374,-0.94686687,5.0
43699,-4.2161098,6.076816,7.0
38125,-2.7527208,-5.503911,6.0
50864,-0.7000548,1.4320819,8.0
15109,-7.1368504,-1.5455889,2.0
49348,0.9617608,0.57084477,8.0
21608,6.2440996,-3.2066455,3.0
33719,-2.7867024,-1.600047,5.0
54613,-0.48737895,4.1588683,9.0
62091,-9.230847,4.03862,1.0
6278,-8.391923,4.222946,1.0
32758,1.6696742,-1.4079175,5.0
19522,6.0395565,-3.0937502,3.0
59948,5.8888702,3.0335639,9.0
16183,-5.1588426,-2.3796802,2.0
32198,1.535499,-1.7273288,5.0
59327,3.617448,6.300301,9.0
67242,-3.2888546,7.4181952,7.0
16571,-4.088666,-0.07123548,2.0
61940,-2.112657,3.2558572,1.0
7691,-3.2265453,3.799653,1.0
18426,-8.115395,-3.9352088,2.0
48372,0.9016576,0.6230281,8.0
42030,-6.8534503,5.3878803,7.0
38612,-3.4076927,-6.9509435,6.0
45684,0.73678046,9.698854,7.0
45383,0.67573714,10.429686,7.0
45612,-2.78827,8.161452,7.0
3665,-0.17843863,-5.747222,0.0
21133,7.8625445,-2.8093245,3.0
47894,0.93320256,10.407699,7.0
32753,0.71276325,-1.8411279,5.0
54929,-0.9323375,5.2985005,9.0
2457,-0.13991801,-9.69191,0.0
58053,-1.6703978,7.2596583,9.0
47206,1.0468903,9.868006,7.0
22458,1.5285317,-4.8617396,3.0
1277,2.040504,-8.95302,0.0
65255,3.1681466,3.261743,5.0
48975,1.3732843,-0.20858762,8.0
51028,1.8145132,-1.7836223,8.0
12855,-8.4646435,-3.7775583,2.0
32870,6.692064,-5.2956796,5.0
61247,-3.1144125,3.3176396,1.0
37238,-4.3212156,-5.1913295,6.0
51832,3.1125355,0.9781823,8.0
66968,-3.273428,-3.437614,6.0
62581,-6.045887,1.2881073,2.0
13530,-8.157779,-2.7363317,2.0
59975,3.726857,5.6636286,9.0
64290,0.89537895,5.6574473,4.0
51091,6.672107,-0.21691631,8.0
67370,-0.44091845,8.80931,7.0
54006,1.1149426,0.9492506,8.0
25359,-0.8721714,5.2644973,4.0
58457,7.71848,2.715473,9.0
34088,-1.2628919,-2.3843122,5.0
43040,1.2934746,8.863482,7.0
34517,7.0168266,-4.708119,5.0
12489,-10.097804,1.7567757,1.0
58196,-3.1004174,7.095085,9.0
58663,0.049457744,6.460379,9.0
8831,-6.420093,4.1349254,1.0
69370,5.8098345,4.358898,9.0
16621,-7.181645,-1.5094328,2.0
55740,5.832309,3.9698055,9.0
43170,1.4951547,10.376755,7.0
7922,-10.088003,1.1672876,1.0
65438,2.46876,-2.0165179,5.0
31161,6.8543453,-3.9786103,5.0
21815,5.974938,-2.8263752,3.0
69922,1.5171094,4.012077,9.0
13401,-4.9637613,-0.26395106,2.0
15179,-7.2474318,-1.4354587,2.0
6539,-1.6044736,2.8881307,1.0
59019,0.039529968,6.503663,9.0
63915,7.5465727,-3.4751837,3.0
10754,-5.0864487,4.789872,1.0
12248,-3.4391928,3.711915,1.0
52035,-7.9871287,2.1301394,8.0
20820,5.465403,-3.1126204,3.0
33742,6.8767967,-5.329732,5.0
10144,-4.813017,4.206351,1.0
44573,4.648883,8.798272,7.0
15645,-4.1440945,-0.47963643,2.0
63588,7.2871213,-2.9712653,3.0
2225,-0.5312348,-8.092289,0.0
59441,5.7136073,4.1438193,9.0
30496,3.3792684,6.255325,4.0
69300,6.6538186,2.7245214,9.0
39914,-4.539833,-7.7577357,6.0
6776,-3.9638033,4.2919188,1.0
10843,-5.2408066,4.772188,1.0
1754,-1.0577867,-4.859041,0.0
40251,-3.8461592,-4.531673,6.0
44874,-3.3428826,5.789111,7.0
14365,-3.05031,-2.3751411,2.0
21968,-0.9703806,-3.9169014,3.0
27338,3.883906,5.9461718,4.0
9525,-8.499796,4.6530623,1.0
66291,-5.2420135,-5.7831807,6.0
39497,-4.1485577,-3.4720135,6.0
31872,6.447872,-5.388989,5.0
9502,-8.435905,3.2319338,1.0
36473,-3.2116911,-7.2361736,6.0
50116,8.7470455,-3.4593763,8.0
15347,-4.9581113,-1.503149,2.0
11083,-3.5669563,2.1539588,1.0
43322,0.6343404,8.883116,7.0
16570,-7.130386,0.65456206,2.0
7346,-3.6807754,3.8015473,1.0
36659,-3.9627123,-4.717589,6.0
16255,-6.047744,-1.9483877,2.0
45008,-3.4242258,0.8285365,7.0
20678,7.1617947,-1.9185228,3.0
59923,-1.3468349,5.7310033,9.0
46499,-3.3194835,9.395496,7.0
1311,-1.051518,-6.78497,0.0
26228,-0.47855264,5.7448125,4.0
43260,-3.935192,9.065685,7.0
24981,4.940106,6.1835957,4.0
41823,-4.7537155,-7.7573814,6.0
1727,2.062816,-7.5369577,0.0
12051,-6.0072613,3.4471722,1.0
59101,6.636546,3.5264747,9.0
36966,-5.3687572,-6.081677,6.0
30464,-0.24992771,4.272372,4.0
21933,-0.89404523,-5.1906667,3.0
26999,2.8358195,6.9306774,4.0
21839,1.411318,-3.262709,3.0
15481,-6.894568,0.9918077,2.0
3714,2.3605766,-8.457956,0.0
7490,-10.03319,1.1978235,1.0
53827,-0.764959,0.101715714,8.0
58785,2.841807,4.7391744,9.0
55856,4.4014835,5.428594,9.0
24697,6.5710297,-3.0620513,3.0
66178,-3.5245605,-9.929128,6.0
8521,-5.246237,4.6668406,1.0
51174,1.9114033,0.2900707,8.0
66123,-3.2873416,-7.1723714,6.0
52431,5.24003,-0.35066757,8.0
57902,2.7823827,3.8245804,9.0
56310,7.7796903,2.474946,9.0
51736,2.4274044,1.3372579,8.0
6098,-10.058828,1.0157762,1.0
31308,5.1463385,-4.0514574,5.0
18464,-7.6700416,-0.8385656,2.0
13481,-6.699196,-3.2241528,2.0
9453,-2.2012515,2.5511875,1.0
26374,7.4443817,5.3022037,4.0
30812,-1.9298466,-1.9106979,5.0
32255,-2.2229767,-1.6029602,5.0
25717,4.994983,4.0025625,4.0
23825,4.144262,-4.0050807,3.0
40330,-2.7975957,-6.2233477,6.0
33670,0.46549526,-3.3467758,5.0
18715,4.478832,-5.3740206,3.0
25462,9.223928,3.8966243,4.0
50034,2.6003294,0.9336423,8.0
15356,-5.601778,-2.2377317,2.0
69494,2.9785485,4.3349447,9.0
3429,2.4975228,-7.5628076,0.0
61907,-9.436254,3.4348958,1.0
62806,-5.402654,-0.09611218,2.0
60285,2.1167753,-7.2291036,0.0
11599,-4.065697,4.441055,1.0
53731,1.3138746,0.29842117,8.0
2895,0.35115913,-9.616011,0.0
44615,2.0444217,8.2479105,7.0
13137,-6.3988547,-1.4420525,2.0
54123,8.084715,1.8120295,9.0
6804,-4.291013,2.246736,1.0
9030,-2.0026524,2.0243976,1.0
29417,1.7201082,5.9057546,4.0
19642,5.594939,-4.6196404,3.0
1748,-2.2953691,-1.4105786,0.0
18335,-8.090048,-4.055704,2.0
54067,4.4103513,3.8018458,9.0
6614,-7.719517,4.0109105,1.0
4190,1.3932048,-6.276748,0.0
51406,-0.22739862,1.9838029,8.0
38424,-4.0184493,-3.7039342,6.0
54429,-0.9984405,4.6725445,9.0
66133,-2.0620306,-5.761543,6.0
23462,6.545947,-5.5631943,3.0
38660,-3.786349,-6.4787045,6.0
56822,5.636916,4.493077,9.0
33935,6.09318,-5.4259367,5.0
16824,-8.063395,-1.5160571,2.0
2388,0.9106603,-6.571206,0.0
20155,6.1306295,-2.7915468,3.0
15567,-6.8016596,0.15964468,2.0
24480,-1.2036767,-0.6914363,3.0
59590,2.1075041,4.9718122,9.0
32314,5.405074,0.22822694,5.0
51257,6.797145,-0.21115926,8.0
4776,0.90874535,-6.311741,0.0
10617,-2.6629279,2.2791255,1.0
39976,-3.5006008,-4.034687,6.0
26534,8.090286,3.7378783,4.0
44516,1.6545814,6.304045,7.0
41136,-3.257136,-10.19592,6.0
49344,1.753403,-0.020492518,8.0
56755,6.8907785,3.271649,9.0
30661,2.2875533,-2.7846072,5.0
35673,6.0341883,-5.9169073,5.0
652,3.1902397,-7.930176,0.0
2832,2.4207242,-6.96667,0.0
13208,-4.31097,8.039253,2.0
27224,-1.2223508,5.1674156,4.0
62252,-4.4573417,0.1289269,2.0
22569,5.5575767,-0.014024569,3.0
64951,2.2035656,2.9689155,4.0
39427,-3.6665695,-6.147346,6.0
66294,-2.9383013,-7.3156514,6.0
26792,4.2059393,6.323756,4.0
12148,-5.3851843,2.7282634,1.0
47860,0.91167843,9.188569,7.0
3388,3.318694,-8.5444145,0.0
55425,8.749929,2.4356942,9.0
50149,0.021683875,2.9105418,8.0
34028,-0.6104053,-1.9117116,5.0
51106,4.3129272,-1.0807183,8.0
59512,5.3777323,3.3655798,9.0
9977,-3.6508408,2.0717642,1.0
30776,5.77004,0.8778384,5.0
55734,0.8953365,5.7889037,9.0
24761,-7.719784,6.2036285,4.0
53697,0.21749775,0.8907319,8.0
67050,3.38604,8.143405,7.0
15076,-3.3796206,0.35696968,2.0
35300,1.7911824,-9.622223,5.0
52305,1.9993337,0.78849643,8.0
38322,-2.970555,-6.77871,6.0
31018,6.889885,-5.7457275,5.0
67040,-2.4407043,5.307325,7.0
26798,-1.0042343,6.370733,4.0
19856,4.4356046,-5.108901,3.0
9962,-7.672825,3.5319183,1.0
54086,6.389534,4.034954,9.0
9139,-2.140629,2.24733,1.0
65452,6.41696,-5.613375,5.0
40585,-4.300638,-3.8709483,6.0
31323,8.0220995,-4.3486037,5.0
38348,-1.6271335,-10.566643,6.0
29011,8.612061,3.5744631,4.0
60577,1.3019795,-9.213604,0.0
51654,6.5447755,-0.51923925,8.0
26837,4.684502,2.4007468,4.0
14840,-6.9669037,-0.19432315,2.0
10344,-1.9771376,3.7996695,1.0
57617,7.219403,2.9541967,9.0
32584,-1.2208582,-1.8984535,5.0
56901,-2.0234396,5.2081876,9.0
1165,-0.7729635,-6.750023,0.0
5255,3.1104565,-9.204263,0.0
2455,2.196852,-9.431277,0.0
31922,2.0097003,-1.6896749,5.0
48928,-1.177307,0.4438443,8.0
58127,0.15571678,6.0589557,9.0
38288,-2.2096698,-10.006219,6.0
33312,-2.2558348,-1.9709866,5.0
3286,-0.3413123,-7.1687174,0.0
39608,-3.6210704,-9.936771,6.0
64534,3.1365252,2.5382524,4.0
56393,5.1120763,3.5845423,9.0
65475,-0.4552576,-1.5842232,5.0
3705,3.710145,-9.067423,0.0
49092,-1.3318553,0.44278228,8.0
11055,-5.1151967,4.824725,1.0
10034,-1.7766826,2.0613153,1.0
24615,4.656168,-1.3483236,3.0
57025,-0.0886117,4.01758,9.0
56730,2.641802,4.181118,9.0
44565,0.023084987,8.9824,7.0
50393,5.274034,-0.5805438,8.0
57734,-2.033486,6.41297,9.0
59985,1.5834765,4.8517485,9.0
69903,1.1191487,6.4584885,9.0
57198,-1.7319771,6.742904,9.0
29143,7.852594,5.155789,4.0
11269,-5.2112727,4.902647,1.0
24440,7.52613,0.6920435,3.0
17855,-8.404666,-2.2321672,2.0
35869,3.4586062,-0.03738614,5.0
49780,1.510706,1.4014429,8.0
69612,6.5271506,2.6298075,9.0
38524,-3.672495,-4.054412,6.0
49690,-0.6638439,0.9053037,8.0
64599,6.2981243,3.3197007,4.0
236,3.5903091,-7.7480965,0.0
35615,-2.838371,-1.6249083,5.0
59972,0.8457714,5.414315,9.0
55945,2.6983,5.919366,9.0
4886,0.9635578,-8.867785,0.0
25227,0.043763567,7.2100887,4.0
39763,-4.3645644,-8.750448,6.0
62466,-0.24701317,-5.123852,2.0
40871,-5.039087,-4.3679013,6.0
46749,-3.2995565,0.7071195,7.0
7830,-10.04331,2.0496008,1.0
