index,xtsne,ytsne,label
67740,-8.205014,8.011887,7.0
23498,1.953632,-4.8887596,3.0
65221,-0.719683,2.195318,5.0
5427,10.037254,0.6578526,0.0
31971,0.20196323,2.9969652,5.0
54311,-7.853655,-7.056709,9.0
11433,0.9716693,8.03264,1.0
45449,-12.185774,1.6233103,7.0
3742,9.914193,-1.2003573,0.0
62948,8.811569,8.107871,2.0
30930,-3.3956172,-0.90466714,5.0
7731,-2.3034716,5.4602327,1.0
17888,6.648671,7.977679,2.0
40681,3.5357957,-10.573286,6.0
67562,-11.725543,-0.39254248,7.0
33996,-2.951472,-2.4956136,5.0
24493,1.2737374,-3.8930092,3.0
28692,-7.72132,-1.7125082,4.0
41591,1.7979022,-12.335136,6.0
64576,-9.11145,-7.703537,4.0
53573,-0.03804622,-2.1174948,8.0
27580,-5.139808,5.515992,4.0
25752,-5.5590167,-7.959313,4.0
25592,-2.4670763,2.1620011,4.0
29164,-9.263862,-7.770263,4.0
57864,-7.9185348,-2.7611542,9.0
32336,-0.96798134,-7.681657,5.0
68136,0.60703796,-0.5362383,8.0
27227,-8.484856,0.93418986,4.0
57688,-8.611632,-7.4273868,9.0
39002,0.45846057,-13.676391,6.0
63628,-0.18607873,-5.5862274,3.0
35866,0.18347767,3.5848656,5.0
31278,-0.7135571,2.3125126,5.0
6595,0.41143182,11.486562,1.0
68910,0.024459802,-1.678041,8.0
14357,-9.300148,6.141927,2.0
57873,-8.624071,-5.8817096,9.0
44868,-5.2812343,2.2670467,7.0
38174,1.8930788,-10.179095,6.0
9484,2.0148456,11.61224,1.0
43169,-9.382739,7.9024925,7.0
69384,-8.713496,2.856196,9.0
66918,1.0443889,-11.627904,6.0
52427,3.628532,4.304591,8.0
34210,5.800682,-0.3027561,5.0
16333,8.560721,7.483177,2.0
13354,7.4605584,5.226185,2.0
29456,-8.104609,-2.4651458,4.0
50906,4.099397,2.9433718,8.0
59818,-5.7468944,9.366964,9.0
33440,5.504044,-4.1917434,5.0
65774,5.988901,0.2707223,5.0
47541,-5.629697,9.756411,7.0
61942,-1.7207949,1.7896173,1.0
9375,1.8981934,-1.0368358,1.0
34444,-3.5718095,-2.1591852,5.0
37736,-0.02128749,-13.750595,6.0
63835,2.4331698,-5.100244,3.0
19399,3.2449408,-2.1100469,3.0
35338,-2.7908125,-1.3944521,5.0
45064,-8.485839,8.732441,7.0
37585,2.9114263,-10.06222,6.0
32838,4.9588914,-3.8218322,5.0
57255,-3.5265718,1.3790424,9.0
22943,0.7735451,-3.9921205,3.0
19466,2.9473932,-3.7259803,3.0
7763,0.8657819,10.01697,1.0
47194,-12.039188,1.99693,7.0
42590,-10.592518,8.039735,7.0
1265,11.3088665,-2.4910111,0.0
49768,0.111020364,1.0991819,8.0
41449,0.51399404,-14.013534,6.0
1121,11.401568,-6.0113707,0.0
24319,5.912762,0.39159393,3.0
33328,-0.7972601,-7.0910177,5.0
47486,-11.394245,4.5977097,7.0
67450,-4.947009,0.91398716,7.0
47461,-13.095249,0.2401024,7.0
20762,1.1960255,-3.9473195,3.0
39976,5.419594,-7.8521748,6.0
50778,-0.27008408,0.080639265,8.0
12299,-2.780445,3.6928163,1.0
66738,6.8733077,-8.96402,6.0
46713,-7.104816,7.7968845,7.0
29863,-5.562151,4.503948,4.0
21926,2.164847,-5.6046796,3.0
67871,-10.276621,5.9143467,7.0
10651,3.229036,13.054155,1.0
33672,-1.3115004,-7.0236225,5.0
52932,-0.0032481886,0.959107,8.0
45830,-8.994852,8.617146,7.0
3202,11.542434,-3.8034587,0.0
22401,1.8338859,-3.1635375,3.0
51344,-3.5927873,-6.2296667,8.0
9047,-2.8722672,3.1616712,1.0
66963,4.8236413,-12.078485,6.0
48808,2.6217847,2.0883882,8.0
33972,-1.6724188,-3.142849,5.0
2575,8.182026,-2.270414,0.0
30555,-11.135465,-4.2461324,4.0
19287,1.2984712,-2.2021482,3.0
37836,7.25975,-9.209806,6.0
43113,-10.385469,4.957769,7.0
35156,-1.3478522,-7.555925,5.0
33243,0.20855702,2.5976129,5.0
14732,4.7249923,7.5322924,2.0
13940,10.889572,5.483993,2.0
60924,12.962112,-4.3703575,0.0
68185,-1.3957279,-0.6614102,8.0
35731,-2.1843019,-0.43937445,5.0
21105,4.772966,-2.2268674,3.0
57955,-6.8851423,5.986617,9.0
41044,2.719896,-11.000881,6.0
61983,1.1072484,10.750357,1.0
14634,8.185308,4.6577682,2.0
46112,-5.0051227,1.4809473,7.0
5926,-2.0639045,4.008269,1.0
29995,-6.5007553,3.8694706,4.0
27748,-5.2062364,5.6284866,4.0
11361,-0.338435,6.8842735,1.0
57276,-6.786382,4.3171415,9.0
3174,7.3288774,-2.4901843,0.0
50382,-3.7636814,-3.0612984,8.0
24328,5.316208,-2.145936,3.0
4785,11.135066,-6.396752,0.0
20117,1.1144166,-3.818586,3.0
31898,0.8080256,-7.3599925,5.0
63978,-1.2173223,-4.658664,3.0
45164,-10.798058,1.0036738,7.0
2975,10.312379,0.2663367,0.0
49362,0.50199175,-1.3050907,8.0
31372,-1.9576316,-4.512218,5.0
64335,-9.532687,0.8066872,4.0
69729,-8.68087,3.9226453,9.0
26063,-7.6834955,-5.2420135,4.0
40671,6.027176,-9.483848,6.0
5449,12.0071125,-0.6889895,0.0
68896,3.1792755,2.7086723,8.0
27444,-11.112369,-2.8439364,4.0
59466,-6.25996,-0.7714719,9.0
21760,4.0566826,-2.624487,3.0
24113,0.060553487,-8.493578,3.0
41662,6.7485147,-9.11368,6.0
30178,-9.27124,-4.4919024,4.0
47449,-6.9357247,8.013802,7.0
29185,-8.125916,-1.9318845,4.0
26208,-10.8548565,-2.347743,4.0
50379,0.62051356,0.5814841,8.0
48049,-5.37809,2.0023353,7.0
28725,-2.639963,5.2545743,4.0
44758,-4.7831798,0.7918168,7.0
12636,2.7947044,12.041519,1.0
46555,-8.0140915,8.158807,7.0
66252,1.8271813,-10.956589,6.0
25715,-7.058663,-3.3824701,4.0
17014,9.705618,6.4729934,2.0
60485,10.378071,-1.4572377,0.0
67753,-6.1360507,10.086168,7.0
18059,9.939313,5.3646884,2.0
15172,8.077034,5.72065,2.0
44143,-8.699688,8.1646185,7.0
19248,4.439209,-3.8076499,3.0
14905,11.02474,4.607707,2.0
17819,12.486493,0.7375066,2.0
43656,-12.073143,0.6719877,7.0
46579,-10.918286,4.3033195,7.0
63644,3.0450091,-3.023658,3.0
32329,-3.7276294,-5.6765847,5.0
31030,-0.450675,2.3875804,5.0
64090,3.1634037,-3.514161,3.0
35736,3.5602443,-5.961616,5.0
33013,-1.0244664,-3.1016948,5.0
60948,8.857978,-1.0448669,0.0
7937,-1.7089074,1.5653809,1.0
27175,-9.621147,0.22179496,4.0
25827,-8.004553,-2.8153193,4.0
41834,4.3288145,-12.010737,6.0
852,11.187956,-1.8912824,0.0
58564,-5.778247,1.5118397,9.0
30598,0.4469667,3.0652165,5.0
67772,-10.87447,5.9989896,7.0
47166,-5.091433,1.5258254,7.0
62330,8.926955,7.1269507,2.0
61284,0.70727813,7.427528,1.0
32520,-3.2026117,-0.7016709,5.0
7920,2.9387186,12.018397,1.0
36553,2.1853762,-12.874414,6.0
51499,-0.94572806,-0.8220999,8.0
10309,0.5602483,8.599897,1.0
15274,3.659854,7.7319403,2.0
66924,1.6193644,-10.617192,6.0
56721,-6.756769,-0.8448394,9.0
2984,12.211465,-4.901679,0.0
40666,6.899838,-9.699632,6.0
16585,9.513211,4.089384,2.0
40132,7.090257,-9.572307,6.0
15389,5.660189,8.375245,2.0
35043,4.2677217,-5.551434,5.0
10770,-0.705781,6.1652145,1.0
56906,-7.4578614,-3.2807915,9.0
68628,2.9334779,0.81255025,8.0
2334,7.472671,-2.93293,0.0
56111,-4.790577,-2.476369,9.0
60729,8.752672,-0.7195831,0.0
62756,5.107395,7.4346557,2.0
31332,0.18103774,2.9689043,5.0
2405,12.032435,-1.5916492,0.0
15638,6.3099303,5.7259555,2.0
32787,0.5474559,3.7072885,5.0
56880,-6.190201,-2.7154639,9.0
55804,-8.627664,3.6807985,9.0
5833,12.222745,-3.4368665,0.0
53095,1.1694847,1.0234532,8.0
44574,-9.123212,7.702453,7.0
66638,6.793797,-9.184219,6.0
59627,-7.7900767,5.288994,9.0
62790,10.669152,5.403271,2.0
15642,8.36899,4.815307,2.0
21259,2.6050484,-2.4426372,3.0
17926,-3.9511442,9.988881,2.0
12340,2.9081442,12.673048,1.0
16800,-2.6928036,7.0118318,2.0
56350,-8.238389,7.381338,9.0
49248,-3.9351683,-3.3980374,8.0
49576,0.9002135,-0.08435664,8.0
60394,8.327244,-2.447323,0.0
68820,4.2547717,2.8154106,8.0
50103,1.8639727,1.2625793,8.0
38561,7.2506547,0.03343512,6.0
16919,8.141732,7.0953984,2.0
64579,-6.1977806,1.065698,4.0
41118,1.2555132,-10.214067,6.0
20623,1.8132786,-1.3418691,3.0
2803,9.18711,-4.620798,0.0
29508,-8.3946705,-8.557318,4.0
17554,10.243561,5.105766,2.0
51164,1.1095532,1.14841,8.0
946,11.518842,-6.1637883,0.0
66825,3.6637597,-11.885826,6.0
33337,-0.18171461,-7.053611,5.0
3675,11.824136,-6.1967893,0.0
8461,0.66445184,9.881339,1.0
23443,3.1045141,-2.108665,3.0
49388,3.4255838,3.5338228,8.0
14333,-2.0734048,8.239073,2.0
40347,4.8317037,-10.002771,6.0
46786,-11.157852,2.4820635,7.0
57626,-5.0822825,8.062942,9.0
18851,0.966084,-7.7151017,3.0
9599,1.1589484,10.873985,1.0
34278,4.87057,-5.3455977,5.0
11165,-0.9495304,4.41528,1.0
49530,0.15481219,-1.5475352,8.0
49602,-3.7088327,-6.2113557,8.0
59362,-8.678447,2.8076909,9.0
59147,-8.352218,3.2734249,9.0
67045,-11.439276,0.67244375,7.0
20517,0.9285056,-3.8345945,3.0
69488,-8.492115,3.97586,9.0
28106,-7.3049564,1.8622942,4.0
1672,11.956785,-5.842764,0.0
65207,-1.3299451,-7.405546,5.0
55890,-5.9070706,1.6112897,9.0
68354,-0.23342584,-8.126405,8.0
17365,4.044384,7.0430903,2.0
40146,1.0119584,-11.071895,6.0
16359,6.7010436,4.2634788,2.0
21434,3.38294,-5.388056,3.0
57417,-8.257397,4.8567715,9.0
38881,3.6417894,-12.826051,6.0
54950,-7.8249936,-3.93693,9.0
9558,-1.0761223,5.3785677,1.0
57567,-5.880334,2.4029632,9.0
64210,-7.3488708,-2.0789154,4.0
35395,-3.2938995,-1.1979965,5.0
785,11.742434,-6.3251696,0.0
55053,-6.5820723,7.0179386,9.0
13450,5.5856714,6.2444067,2.0
50403,4.2126946,1.7794459,8.0
64548,-5.631148,4.0559855,4.0
42629,-5.433711,10.175059,7.0
40059,4.8517537,-10.306339,6.0
5713,9.664075,-5.3349843,0.0
65712,5.8529153,-3.1573093,5.0
20817,-4.1013145,-4.4054756,3.0
8122,1.4287261,8.4035225,1.0
69064,-8.611944,-5.239837,9.0
34296,5.937558,-3.2651162,5.0
53830,-3.1487265,-7.413241,8.0
66843,1.7368234,-12.31041,6.0
43397,-8.064495,7.157926,7.0
27650,-5.7939672,-2.7483006,4.0
33741,0.23602886,-1.652508,5.0
38956,3.4560738,-8.985108,6.0
12252,-1.7394167,5.866641,1.0
20796,7.8275356,1.191403,3.0
23416,4.1940017,-3.5572257,3.0
298,10.969124,-1.3922579,0.0
47967,-7.996467,6.889008,7.0
16425,9.303745,7.196199,2.0
54227,-8.219902,-2.809664,9.0
50074,4.056204,3.508671,8.0
64320,-6.465112,-2.9743626,4.0
51853,3.705183,4.229178,8.0
68661,3.5808945,3.4827542,8.0
20896,3.0966415,-4.831126,3.0
20,9.121253,-3.785756,0.0
14828,8.707044,-5.964396,2.0
40775,3.4505847,-11.223678,6.0
4462,10.981511,-4.8153586,0.0
20010,3.116517,-2.265495,3.0
32837,-2.8928628,-1.8653868,5.0
14738,6.007192,8.977877,2.0
4252,8.080698,-4.402842,0.0
60826,9.6876135,-3.6695502,0.0
63013,8.634377,4.015405,2.0
52259,1.9272712,1.7216502,8.0
15984,5.960332,8.121706,2.0
56166,-8.184881,5.2771144,9.0
27096,9.998903,0.8239034,4.0
55048,-7.9321504,4.7821426,9.0
22424,2.8981662,-2.8358552,3.0
13401,3.3591383,6.979587,2.0
63895,2.8045056,-2.1797729,3.0
14612,8.307174,5.340354,2.0
18015,9.990365,5.8548603,2.0
53058,1.8589611,1.721905,8.0
68317,0.87743413,-0.02501775,8.0
20470,6.243171,2.1909401,3.0
60042,10.314317,-5.3073893,0.0
65230,-2.1931832,-3.2382045,5.0
28489,-9.604916,-6.939086,4.0
48413,-0.50075936,0.11574972,8.0
48079,-11.531088,3.5047162,7.0
3792,12.918705,-3.6192603,0.0
40808,1.205197,-13.093218,6.0
65648,-2.3378634,-0.4738598,5.0
25186,-9.368342,1.6344063,4.0
17951,8.43602,7.509761,2.0
56366,-8.682044,3.3475466,9.0
63692,4.8004494,-2.9590917,3.0
51963,2.1435761,2.5555851,8.0
16804,10.340349,5.087573,2.0
57527,-6.2555647,-1.6476235,9.0
28946,-6.590212,-3.000525,4.0
37880,5.3824325,-10.934058,6.0
944,11.342154,-6.7636094,0.0
21978,3.8468294,-3.8569727,3.0
31560,-1.4593107,-3.640789,5.0
32590,3.834288,-6.1620436,5.0
17047,0.9593663,10.98723,2.0
51337,2.0405653,0.7679524,8.0
27824,-5.842595,6.5316277,4.0
30050,-7.332756,2.4190521,4.0
12792,6.781192,6.501145,2.0
17943,7.746142,4.174017,2.0
66698,4.00902,-10.91521,6.0
32649,-2.3115132,0.46892926,5.0
55745,-8.453264,-5.3021164,9.0
46488,-10.492668,7.7670593,7.0
12998,8.769438,6.4205437,2.0
30068,-5.881515,5.753634,4.0
7688,1.3580834,10.939139,1.0
39575,2.3826382,9.086874,6.0
43863,-12.015343,5.5757604,7.0
1249,13.472744,-2.2862515,0.0
28996,-8.405504,-8.459332,4.0
66472,0.501826,-13.94634,6.0
45791,-6.4602385,9.307377,7.0
29971,-8.601681,-7.4372725,4.0
46928,-7.038768,8.844429,7.0
56936,-8.186786,5.108149,9.0
58543,-8.450169,-4.880183,9.0
50883,1.2914249,-0.20090361,8.0
10675,-2.196812,3.703731,1.0
1657,11.734642,-4.3687873,0.0
66358,5.275497,-11.97747,6.0
63389,-2.1794648,-4.0411067,3.0
51095,-0.9316687,-0.9024431,8.0
18208,8.319046,6.95511,2.0
11326,1.8408875,12.204804,1.0
9009,-3.1070752,2.5683603,1.0
63091,-2.4056435,7.4868984,2.0
55454,-7.7471776,-5.5125704,9.0
49203,-5.61589,-1.5855118,8.0
62190,-5.755803,0.014570305,2.0
37449,0.6770484,-14.152112,6.0
5033,12.8898945,-3.8398468,0.0
62586,5.727184,8.109061,2.0
10661,2.4344978,11.855016,1.0
53032,0.0037699358,-2.267262,8.0
64155,1.6210241,-2.1809938,3.0
64378,-4.0753937,8.863459,4.0
53626,-2.1345668,9.703692,8.0
18896,0.11424307,-5.3449335,3.0
6428,1.2898084,10.4794445,1.0
18624,3.0923548,-2.712246,3.0
27347,-10.912519,-3.8611891,4.0
24085,0.966943,-7.5244694,3.0
69251,-6.8350515,-2.4233344,9.0
38452,6.664545,-8.636897,6.0
67972,-9.995273,9.05007,7.0
10795,-2.931108,2.652657,1.0
24556,-3.4134507,-4.6480412,3.0
46220,-12.043758,3.4608533,7.0
68110,4.8584414,2.305905,8.0
67388,-13.419981,-1.0808252,7.0
19506,3.858112,-5.886789,3.0
39858,4.4628096,-10.648957,6.0
67377,-10.624653,1.2560356,7.0
55450,-7.9580946,-5.5160546,9.0
59722,-7.800111,-3.647702,9.0
50832,0.022232695,-6.766683,8.0
69827,-8.3776455,5.089411,9.0
23164,1.795776,-3.5281014,3.0
49687,-3.3284016,9.198136,8.0
7628,0.68779904,9.783688,1.0
12456,-2.357094,3.1517723,1.0
19130,4.6975145,-1.9243894,3.0
8274,6.8518844,8.167955,1.0
39767,4.9045424,-8.966188,6.0
19205,-0.31188306,-8.169354,3.0
19245,0.3452553,-4.660059,3.0
36518,4.723132,-10.1816225,6.0
40101,7.0270677,-10.167758,6.0
54424,-9.165878,-1.8677602,9.0
44151,-11.80914,5.072402,7.0
49291,4.4629993,3.2120636,8.0
3977,11.306768,-6.2996206,0.0
2143,9.946099,-5.6159596,0.0
39503,5.6647625,-7.6018414,6.0
34543,-1.4456978,-2.9157958,5.0
29268,-10.361714,-3.8362346,4.0
44342,-5.263083,0.35839072,7.0
5037,10.123106,-1.7028073,0.0
45282,-12.496708,0.36789665,7.0
48,12.001262,-1.1594306,0.0
59841,-5.8321185,7.373119,9.0
1070,10.02828,-1.2280076,0.0
19355,-0.042750522,-5.6286206,3.0
64414,-9.901065,-0.72083855,4.0
24249,1.1016021,-5.378532,3.0
45353,-9.263396,4.8756213,7.0
31788,-1.7036341,-2.2564476,5.0
64482,-9.324609,-0.5955797,4.0
961,11.64752,-5.900135,0.0
21769,6.107915,3.51652,3.0
53131,-2.6093774,-6.5832343,8.0
53365,2.4354553,3.08037,8.0
33954,0.74458957,4.1132936,5.0
3557,8.756998,-4.2846622,0.0
24435,1.7834504,-3.426677,3.0
18567,3.2911747,7.400527,2.0
28850,-10.303626,-5.3878665,4.0
69156,-6.7506223,7.8794584,9.0
39568,8.007942,-3.7398748,6.0
498,12.086221,-0.3832417,0.0
19678,2.8283334,-4.8122163,3.0
57934,-8.181441,4.921588,9.0
20857,2.0383613,-1.4710283,3.0
16189,8.196959,4.923952,2.0
44969,-10.282211,5.7379375,7.0
28232,-7.407382,-5.655915,4.0
49986,-1.3065947,-3.6081846,8.0
65356,-1.2212121,-7.4882708,5.0
30164,-4.9419456,6.534368,4.0
64922,-8.4165325,-2.906033,4.0
60542,9.756692,-1.8599102,0.0
53795,-3.7813187,5.5989494,8.0
36856,5.5871396,-10.37912,6.0
9492,2.861047,12.2668085,1.0
44530,-0.48859566,-8.507411,7.0
11761,-2.3362713,2.5684192,1.0
59769,-8.70047,-5.368592,9.0
25033,-8.775113,-1.7102602,4.0
52037,-1.7416078,9.505592,8.0
57051,-6.6391025,4.544499,9.0
5524,11.458547,-2.8480182,0.0
17387,5.244528,6.517672,2.0
26137,-10.566133,-4.107357,4.0
22777,3.929221,-3.567134,3.0
2793,13.916293,-2.3803284,0.0
33812,-2.3995163,-0.4393428,5.0
54075,-6.811258,3.7702763,9.0
28365,-8.559097,-7.353955,4.0
67623,-11.54318,4.0068326,7.0
32989,4.3159876,-5.3783193,5.0
47498,-10.197604,8.072628,7.0
47981,-6.4264417,9.056514,7.0
58612,-6.392089,0.16771173,9.0
208,11.769984,-5.904997,0.0
35289,0.23140638,3.625772,5.0
36971,5.9901,-8.255928,6.0
65240,-0.83208954,2.5654173,5.0
23828,4.896987,-3.670051,3.0
44784,-7.3443284,8.248141,7.0
19264,4.6225734,-0.90748584,3.0
9162,1.5396056,11.047816,1.0
46851,-5.5161376,1.115834,7.0
57581,-6.6803603,-1.913413,9.0
14538,5.042309,5.945306,2.0
64627,-7.3831224,-6.0909176,4.0
36394,3.8856206,-10.285236,6.0
66236,0.2377608,-12.875098,6.0
52917,-0.03939355,9.833873,8.0
31959,0.16804232,3.8284836,5.0
42035,-8.09434,9.743043,7.0
26087,-5.510631,-0.5279043,4.0
40019,0.45329675,-13.162192,6.0
65487,-4.064263,6.819174,5.0
66013,0.48206207,3.3329463,5.0
33359,0.33086953,2.4089732,5.0
12953,9.49209,5.037532,2.0
58534,-9.041119,-1.5123714,9.0
14212,4.605223,8.045734,2.0
15801,5.9027586,8.3771305,2.0
29236,-9.183322,-3.8301651,4.0
24567,4.931653,-4.0607824,3.0
275,7.3182135,-2.6853907,0.0
29643,-11.0450325,-4.803574,4.0
29411,-5.254891,7.192022,4.0
46682,-12.008335,-0.63372356,7.0
15969,6.884926,7.56605,2.0
55641,-6.382216,-4.958364,9.0
22055,-2.2359269,-7.72558,3.0
43931,-11.354712,-1.0193979,7.0
48268,3.4987552,2.4717731,8.0
65594,-1.1389347,-7.686243,5.0
45211,-10.99914,-0.28850666,7.0
19209,-0.27927503,-5.677675,3.0
24978,-6.4404655,-5.267126,4.0
6622,1.1019377,9.991254,1.0
45937,-10.163895,3.9585397,7.0
8254,0.5427303,5.660162,1.0
19640,5.2129536,-2.1471565,3.0
65224,-2.3464909,-4.41812,5.0
15028,6.716987,7.844932,2.0
60806,12.32348,-3.8587086,0.0
30445,-9.353104,-0.20380738,4.0
55362,-5.5804877,8.843622,9.0
46106,-12.029643,5.4136467,7.0
27581,-10.996422,-4.6469264,4.0
67877,-8.390844,7.548418,7.0
35688,-1.6759079,-3.8283565,5.0
19964,5.1885247,0.20380615,3.0
25027,-9.65798,-3.7364168,4.0
37435,4.2018137,-9.16058,6.0
42270,-8.559497,8.708069,7.0
23712,2.0957685,-6.3164062,3.0
44139,-9.207343,8.207482,7.0
10636,3.059451,12.832586,1.0
54997,-6.3590655,-1.7226337,9.0
37574,3.0170665,-8.802906,6.0
32281,-2.9978864,-3.6813314,5.0
13981,6.465157,7.7121344,2.0
35663,-2.1606963,-3.004706,5.0
41821,3.09406,-10.21195,6.0
34165,-2.2294307,0.18176582,5.0
8045,-0.24217935,6.8918395,1.0
64465,-10.21626,-6.6672826,4.0
64908,-4.951129,5.680858,4.0
54915,-7.821772,-2.0821645,9.0
59430,-9.37567,-4.8334656,9.0
17312,4.551614,7.7122235,2.0
39642,4.335265,-10.909082,6.0
42016,-7.727975,9.709011,7.0
48794,4.2380857,2.9427872,8.0
63250,4.9433804,-4.6525946,3.0
50926,-0.47537988,0.6942069,8.0
28727,-8.501165,-3.010733,4.0
67031,-5.1919546,3.7349787,7.0
7769,0.02590579,6.406608,1.0
13089,8.280251,5.8714848,2.0
10042,1.7102103,9.662191,1.0
22255,5.0933695,-2.2604127,3.0
46944,-12.209783,1.5957669,7.0
44681,-7.9904737,7.133011,7.0
23038,2.6228342,-6.5075026,3.0
51637,2.955532,3.7195468,8.0
47889,-0.46418974,8.900952,7.0
13357,8.187141,6.295551,2.0
3173,10.44548,-0.85844094,0.0
10573,-1.2754899,6.5688767,1.0
19729,4.9941397,-3.1932645,3.0
65448,-4.7384863,-0.76506615,5.0
24756,-9.576193,-7.3511314,4.0
22053,-2.1429842,-8.15571,3.0
13485,10.697016,5.039102,2.0
34299,-0.4931129,2.2279286,5.0
9682,0.2852278,8.822166,1.0
7237,2.924731,12.835069,1.0
15590,6.847808,8.321333,2.0
17371,9.95026,6.423046,2.0
31543,-2.200255,-0.69849235,5.0
41512,5.600328,-9.024075,6.0
61244,-2.4941452,3.944063,1.0
15670,-2.2572951,8.020512,2.0
38690,6.7575793,-9.0779705,6.0
4755,12.4671955,-4.165459,0.0
63558,0.6246462,-4.667553,3.0
13984,10.099964,5.032945,2.0
10929,-0.15822423,8.474969,1.0
54169,-6.5431824,6.8242445,9.0
28570,-9.668195,-7.733624,4.0
50300,-0.5829515,-6.3512797,8.0
52203,0.17281348,-7.404611,8.0
67716,-9.895119,8.421968,7.0
51439,-0.8249026,2.2897623,8.0
48424,0.5642143,3.0947688,8.0
6187,1.9628661,10.985364,1.0
41006,0.51699567,-14.539997,6.0
32095,0.45633978,3.8273685,5.0
8377,-1.7280324,5.6847806,1.0
26007,-5.2691774,5.3176417,4.0
30991,-3.3844526,-0.7874736,5.0
1780,8.761444,-1.6961445,0.0
39823,3.8876622,-10.174504,6.0
7497,3.2323825,12.934801,1.0
53417,-4.0327187,-2.2527556,8.0
2128,12.258223,-4.6379476,0.0
64469,-9.192113,-4.421536,4.0
5934,1.0053319,10.697111,1.0
14974,-1.8737543,4.968174,2.0
13633,10.699527,4.600503,2.0
36955,2.8539252,-10.726393,6.0
66506,4.2797503,-12.279228,6.0
15449,3.4634042,7.0398655,2.0
12447,-2.866525,3.8138354,1.0
19308,0.8353493,-3.1715708,3.0
13246,9.360488,5.178609,2.0
40477,4.8644366,-9.064809,6.0
2561,8.117216,-3.1954923,0.0
16980,6.589667,4.6826315,2.0
42192,-7.9067965,9.706804,7.0
36494,1.4874188,-12.991002,6.0
42113,-7.828633,9.580741,7.0
37500,3.4264565,-10.447369,6.0
30143,-8.46798,1.6514949,4.0
84,9.489107,-0.87756103,0.0
41346,2.007206,-9.773208,6.0
34902,-1.843509,-6.561624,5.0
69803,-8.275129,3.8161736,9.0
26147,-8.776894,-1.0753199,4.0
69304,-7.042591,-2.7520514,9.0
10527,-3.1667378,2.504553,1.0
66142,3.2818377,-8.605785,6.0
54384,0.6458292,-3.6435816,9.0
44982,-10.359493,6.3208675,7.0
16104,10.212206,5.4458632,2.0
45079,-12.667984,-0.4270148,7.0
60831,11.424982,-6.109919,0.0
42395,-5.502385,0.64778954,7.0
7004,-2.4612713,3.0942206,1.0
51064,1.9920936,1.6937091,8.0
18657,4.7446547,-1.9238877,3.0
15999,10.269208,5.3377156,2.0
21364,4.941096,-3.355846,3.0
41077,1.6640238,-12.171642,6.0
61747,2.036831,10.862362,1.0
31107,0.63237196,3.9745219,5.0
46720,-12.982485,0.14816612,7.0
28893,-8.61692,-4.233452,4.0
18401,4.831448,7.831237,2.0
1490,12.1055,-4.637557,0.0
14451,5.8385134,6.8800144,2.0
56669,-9.193134,1.3346,9.0
42808,-11.9773855,3.8725204,7.0
6014,2.2265935,12.367844,1.0
18660,4.6965485,-1.8910824,3.0
49173,0.013658972,0.78010535,8.0
68248,4.74462,1.6381396,8.0
14286,3.8286035,8.779142,2.0
13671,10.364781,5.2742968,2.0
55448,-9.200508,-5.259813,9.0
61423,0.7734468,8.164014,1.0
57120,-6.6356316,5.5072346,9.0
65102,-10.182781,-3.2670875,4.0
46573,-13.382565,-0.9529629,7.0
66018,1.7128376,4.89427,5.0
49140,-0.31699827,-5.8143463,8.0
5279,12.176844,-1.5733451,0.0
12884,6.8475757,6.4624906,2.0
60150,8.640169,-3.8245199,0.0
22559,2.7650552,-4.7504954,3.0
38172,0.8439682,-13.635172,6.0
57384,-5.137181,-2.527797,9.0
19676,-0.6192583,-8.373735,3.0
42094,-5.2496653,0.29079318,7.0
23718,0.81724,-3.218496,3.0
8407,0.9377836,6.1405325,1.0
49919,0.29723325,-0.7541635,8.0
16377,8.448935,4.288106,2.0
49543,1.4685363,-1.2356238,8.0
14267,7.1183157,6.7715507,2.0
55618,-7.664596,6.4878945,9.0
39699,3.4434915,-8.51711,6.0
10640,-2.6338792,2.7903094,1.0
11113,-0.86525506,5.2828646,1.0
39519,6.9692445,-10.072572,6.0
11152,-0.6640261,5.44071,1.0
48425,3.4017773,0.4200665,8.0
67763,-11.865504,3.537885,7.0
55741,-6.306145,7.637481,9.0
599,7.199118,-2.4789243,0.0
7478,1.3228195,8.963224,1.0
43709,-4.060634,10.457671,7.0
35153,5.7288685,-5.6078405,5.0
22518,1.0932673,-4.364418,3.0
12996,2.424665,9.953766,2.0
15822,6.3406153,6.708171,2.0
68045,-3.3088148,0.25132293,8.0
22816,-0.09646697,-4.5368037,3.0
69359,-6.6664686,-4.801197,9.0
66423,-0.15039214,-12.441441,6.0
27406,-8.71391,-7.451586,4.0
42536,-12.960617,-0.5314229,7.0
46620,-11.898036,0.3694197,7.0
5632,8.771978,-0.18265185,0.0
1177,8.7245035,-4.5639358,0.0
31312,4.4274073,-7.9063582,5.0
50718,0.07863571,-0.1858318,8.0
26412,-8.0532055,4.5493436,4.0
64394,-8.446225,-8.62751,4.0
45129,-8.802634,8.571816,7.0
8470,-2.0435896,3.3004673,1.0
56045,-6.6970415,0.5028365,9.0
9179,-0.22181652,8.417844,1.0
68008,-7.720203,7.115862,7.0
1599,9.753479,-0.06409486,0.0
34834,6.0237713,0.20879237,5.0
40404,5.196636,-11.765559,6.0
46274,-5.7638173,1.1186092,7.0
62241,4.6973286,6.19483,2.0
